StudentID,Course,StudyHours,SleepHours,PlayHours,Marks
2568,BSc_CS,7.09,6.31,2.81,76
2569,BSc_Math,5.88,7.32,2.81,66
2570,BCA,7.62,6.7,2.9,77
2571,BA_English,7.16,4.27,2.23,74
2572,BCom,1.26,4.07,1.98,13
2573,BA_English,1.4,5.91,1.62,19
2574,BCA,7.03,5.29,1.08,82
2575,BA_English,5.08,6.99,1.79,59
2576,BA_English,4.13,7.41,3.8,41
2577,BCom,1.63,4.16,3.98,16
2578,BSc_CS,1.44,6.9,2.55,22
2579,BBA,7.31,7.64,1.27,80
2580,BBA,3.71,8.2,3.03,44
2581,BCom,6.97,7.73,2.02,76
2582,BA_English,4.57,5.14,1.47,46
2583,BCom,7.82,7.53,3.09,86
2584,BSc_CS,5.09,4.87,1.44,55
2585,BBA,3.94,6.39,1.2,47
2586,BSc_Math,6.2,5.23,2.11,64
2587,BCA,5.83,8.5,2.78,67
2588,BCom,2.0,4.06,2.1,22
2589,BCom,7.27,8.49,1.16,82
2590,BBA,2.06,5.94,2.11,30
2591,BSc_CS,7.74,8.51,3.16,89
2592,BA_English,6.02,8.2,1.51,76
2593,BSc_Math,7.74,4.39,0.87,87
2594,BA_English,7.39,5.19,1.06,80
2595,BCA,1.68,8.34,2.21,23
2596,BA_English,5.93,7.45,3.3,63
2597,BBA,1.41,7.23,1.26,21
2598,BSc_Math,1.31,5.38,2.5,12
2599,BSc_Math,5.6,4.88,0.52,66
2600,BSc_CS,3.11,8.96,1.06,50
2601,BA_English,7.54,5.94,2.12,78
2602,BCom,4.58,6.74,3.13,47
2603,BSc_Math,4.04,7.46,0.62,55
2604,BA_English,4.36,8.24,2.83,55
2605,BBA,5.63,8.76,2.79,66
2606,BSc_Math,3.03,4.99,2.45,33
2607,BSc_CS,1.67,5.08,3.84,18
2608,BA_English,5.8,5.58,1.65,69
2609,BSc_Math,6.51,6.0,1.29,75
2610,BCA,5.26,6.18,3.98,50
2611,BSc_Math,6.31,7.19,1.34,71
2612,BCA,5.51,4.83,3.79,57
2613,BSc_Math,4.59,4.34,1.89,50
2614,BCom,7.78,8.51,3.17,83
2615,BCA,1.48,8.8,3.37,25
2616,BSc_Math,2.09,4.52,0.5,27
2617,BSc_CS,6.56,5.13,2.95,62
2618,BCom,7.31,7.08,2.47,77
2619,BBA,7.92,6.25,0.8,91
2620,BSc_Math,2.58,7.94,3.6,33
2621,BCom,4.23,8.37,2.15,53
2622,BCom,2.9,7.75,2.49,38
2623,BSc_Math,7.17,6.01,2.48,72
2624,BSc_CS,5.05,8.09,2.4,56
2625,BCom,6.47,7.39,0.63,78
2626,BBA,3.41,4.23,1.52,40
2627,BCA,5.65,6.32,1.16,62
2628,BBA,5.0,6.14,3.53,55
2629,BCA,2.26,8.77,2.88,33
2630,BA_English,4.15,8.93,1.01,51
2631,BCom,1.16,7.31,2.04,17
2632,BCom,4.07,6.85,2.56,45
2633,BSc_CS,7.24,7.7,1.42,83
2634,BCA,2.45,5.12,2.28,26
2635,BSc_CS,2.65,6.81,1.46,32
2636,BCA,6.35,6.49,0.96,74
2637,BCA,2.61,8.73,3.09,31
2638,BSc_CS,3.32,7.55,3.48,34
2639,BCom,3.12,7.59,0.61,44
2640,BBA,6.61,4.23,3.85,67
2641,BSc_Math,5.72,5.99,3.0,64
2642,BSc_Math,1.41,7.52,1.35,22
2643,BCom,1.24,6.76,0.82,22
2644,BCom,2.11,4.54,2.68,19
2645,BCom,2.57,5.23,2.82,32
2646,BSc_CS,1.54,8.71,2.76,22
2647,BCA,2.41,5.21,1.9,28
2648,BSc_Math,2.52,4.54,1.65,26
2649,BCom,6.84,5.86,3.05,66
2650,BSc_CS,1.25,6.34,0.97,21
2651,BA_English,5.57,7.5,1.65,66
2652,BSc_CS,3.87,6.01,1.95,47
2653,BCom,2.47,4.78,2.71,21
2654,BSc_Math,2.56,5.44,0.57,39
2655,BCA,6.52,6.24,2.1,71
2656,BSc_CS,6.26,7.61,3.16,70
2657,BSc_Math,7.14,6.57,1.74,74
2658,BA_English,4.23,5.05,0.86,53
2659,BCom,1.49,5.29,1.37,22
2660,BCA,1.37,7.78,0.88,23
2661,BSc_Math,3.8,4.04,3.66,30
2662,BCA,3.86,8.14,1.75,46
2663,BCom,5.15,8.15,1.45,59
2664,BCom,5.09,6.59,1.96,60
2665,BCA,7.7,7.32,0.84,93
2666,BSc_Math,7.64,4.23,1.08,83
2667,BSc_Math,2.92,8.47,2.19,36
2668,BCom,3.52,6.28,1.28,40
2669,BCom,2.26,5.17,2.42,29
2670,BA_English,7.54,7.79,3.2,85
2671,BCA,1.75,5.96,2.3,18
2672,BA_English,1.09,7.75,1.33,23
2673,BSc_CS,1.67,4.57,0.57,23
2674,BBA,7.8,4.29,3.02,75
2675,BCA,3.76,5.45,0.99,43
2676,BBA,1.84,4.87,1.02,23
2677,BSc_CS,5.07,5.88,1.87,60
2678,BSc_Math,6.16,7.66,2.59,67
2679,BCom,5.21,4.4,1.11,62
2680,BA_English,2.79,5.65,1.36,32
2681,BA_English,6.8,6.29,2.65,68
2682,BA_English,6.09,5.28,2.44,59
2683,BCom,7.46,4.21,2.25,74
2684,BCA,4.63,8.81,0.56,63
2685,BA_English,2.74,7.03,2.66,29
2686,BSc_CS,1.46,7.03,2.45,17
2687,BA_English,5.0,6.22,3.45,56
2688,BCom,6.14,7.67,3.0,70
2689,BSc_Math,2.1,8.56,2.38,26
2690,BSc_Math,3.53,8.25,2.31,45
2691,BBA,4.59,4.19,2.76,49
2692,BCA,2.6,7.37,2.48,36
2693,BA_English,1.46,8.6,3.48,19
2694,BCom,2.96,7.27,1.02,44
2695,BSc_Math,3.82,8.87,3.21,41
2696,BA_English,1.26,5.06,0.98,23
2697,BCA,6.02,6.19,1.9,68
2698,BCA,7.16,6.15,3.98,74
2699,BSc_Math,5.65,4.88,3.37,55
2700,BSc_Math,6.98,7.06,1.98,79
2701,BA_English,2.81,6.59,3.57,28
2702,BCA,5.22,8.0,1.99,59
2703,BCA,2.18,8.92,2.56,29
2704,BSc_Math,2.89,8.45,2.41,33
2705,BSc_CS,7.14,6.61,1.98,77
2706,BSc_CS,3.0,6.58,3.41,36
2707,BSc_CS,7.9,4.22,0.94,89
2708,BCom,5.51,5.1,1.0,61
2709,BBA,5.57,8.86,0.71,67
2710,BSc_Math,7.78,4.52,3.83,74
2711,BSc_CS,3.8,6.97,0.7,48
2712,BBA,7.42,8.74,1.91,83
2713,BCom,6.87,6.48,3.89,67
2714,BA_English,4.22,5.95,3.57,43
2715,BCom,2.28,4.63,0.87,28
2716,BA_English,1.7,5.13,2.22,18
2717,BSc_Math,5.1,8.24,0.9,61
2718,BCA,7.26,6.97,3.98,78
2719,BSc_CS,6.67,4.48,3.53,63
2720,BBA,3.23,8.72,3.97,40
2721,BBA,2.76,6.3,2.13,38
2722,BBA,6.84,5.31,3.83,69
2723,BSc_Math,2.54,8.32,1.52,32
2724,BSc_CS,4.29,7.6,3.86,50
2725,BA_English,3.76,5.11,1.95,39
2726,BSc_CS,6.6,6.83,3.24,73
2727,BSc_CS,3.94,6.41,1.67,47
2728,BCom,4.86,6.08,1.43,52
2729,BSc_CS,5.38,5.3,3.88,53
2730,BCom,1.76,6.06,2.62,20
2731,BCom,3.96,6.84,1.1,50
2732,BSc_Math,5.9,7.0,3.6,61
2733,BA_English,6.24,5.38,2.78,60
2734,BSc_CS,4.53,5.75,1.69,55
2735,BSc_Math,3.35,7.0,2.55,35
2736,BBA,3.63,5.64,1.47,46
2737,BSc_Math,4.76,5.62,2.5,55
2738,BCom,3.4,6.45,2.21,39
2739,BCA,4.09,5.37,2.96,37
2740,BA_English,5.87,4.89,1.14,64
2741,BCA,7.66,7.1,3.69,84
2742,BBA,2.75,6.7,1.87,37
2743,BSc_CS,1.64,8.35,1.97,22
2744,BBA,1.54,6.55,1.48,25
2745,BA_English,3.39,5.92,2.77,36
2746,BSc_Math,4.35,5.08,3.0,43
2747,BCom,1.4,6.35,1.89,25
2748,BSc_Math,2.59,4.26,1.39,30
2749,BBA,1.03,5.5,3.62,6
2750,BSc_CS,7.02,6.91,2.86,72
2751,BA_English,4.2,8.87,0.64,53
2752,BCom,1.39,4.61,2.24,18
2753,BCA,5.39,5.84,1.32,65
2754,BSc_CS,6.13,6.43,3.16,67
2755,BSc_Math,4.4,7.07,0.71,58
2756,BSc_Math,4.42,8.66,2.37,57
2757,BSc_Math,7.74,5.33,1.31,79
2758,BSc_Math,5.77,4.34,1.07,58
2759,BBA,3.88,6.45,2.28,40
2760,BBA,2.41,8.44,2.29,29
2761,BCA,2.14,8.56,0.63,37
2762,BA_English,5.82,7.57,3.34,64
2763,BA_English,6.5,7.86,1.36,80
2764,BA_English,2.25,5.44,2.2,26
2765,BSc_Math,6.52,8.7,1.87,77
2766,BSc_Math,2.98,4.13,3.99,29
2767,BCA,3.96,7.41,2.76,46
2768,BSc_Math,7.73,8.61,2.29,89
2769,BBA,5.62,7.25,1.21,69
2770,BCA,3.15,4.96,2.13,30
2771,BCA,3.05,8.22,2.04,45
2772,BCom,3.3,7.18,3.33,35
2773,BCA,5.14,5.53,1.97,52
2774,BCom,4.73,6.91,1.93,55
2775,BA_English,7.88,5.01,2.92,83
2776,BSc_CS,1.37,7.94,1.76,24
2777,BSc_CS,4.53,5.62,2.84,43
2778,BCom,2.94,4.4,3.06,32
2779,BA_English,6.86,5.79,0.75,82
2780,BCom,4.05,5.57,2.75,45
2781,BSc_CS,6.33,8.23,3.15,72
2782,BCA,1.11,5.49,3.76,15
2783,BSc_CS,2.27,6.67,2.58,27
2784,BSc_CS,4.0,6.31,1.42,47
2785,BA_English,5.9,5.41,0.68,71
2786,BBA,4.75,6.62,1.78,52
2787,BCA,3.63,8.52,1.61,46
2788,BCA,3.02,7.05,1.46,42
2789,BA_English,5.2,4.06,3.45,46
2790,BSc_Math,2.11,6.23,1.08,31
2791,BCA,6.52,6.16,3.27,63
2792,BCom,7.22,5.68,2.82,76
2793,BCA,1.3,4.48,1.28,16
2794,BSc_CS,5.47,7.93,3.87,61
2795,BCA,3.97,7.88,1.0,55
2796,BCA,4.02,6.83,3.38,46
2797,BCom,6.29,7.51,2.4,66
2798,BCom,5.43,8.25,3.14,63
2799,BBA,5.39,5.02,2.74,53
2800,BCA,6.75,6.33,2.96,71
2801,BCA,5.2,8.98,1.05,70
2802,BSc_CS,7.94,6.4,3.38,78
2803,BCom,4.08,6.95,3.49,41
2804,BCom,2.56,5.71,3.13,29
2805,BSc_CS,1.97,6.36,2.74,24
2806,BA_English,4.32,4.33,0.61,53
2807,BSc_Math,3.53,5.45,2.6,34
2808,BBA,7.48,4.6,2.23,81
2809,BCom,4.07,5.95,3.19,45
2810,BCA,5.36,8.78,1.37,63
2811,BCA,2.88,5.55,2.52,37
2812,BCA,7.84,6.91,0.82,88
2813,BCom,5.92,7.26,1.59,71
2814,BBA,6.39,6.13,3.32,61
2815,BSc_CS,7.21,4.78,3.85,66
2816,BCom,4.32,5.99,3.49,49
2817,BCA,6.83,7.91,1.62,75
2818,BCom,4.63,8.44,2.56,57
2819,BSc_Math,3.54,8.55,1.52,45
2820,BSc_CS,6.73,4.19,1.79,70
2821,BSc_CS,1.33,4.63,1.48,21
2822,BA_English,3.25,6.26,1.66,40
2823,BBA,2.23,4.97,2.48,24
2824,BA_English,1.39,7.67,3.48,18
2825,BA_English,5.27,7.22,2.58,62
2826,BCA,3.85,7.19,3.88,38
2827,BCA,7.85,4.25,3.53,73
2828,BA_English,2.36,7.98,1.25,31
2829,BSc_Math,1.67,4.85,1.34,19
2830,BA_English,2.82,4.22,0.65,34
2831,BSc_CS,5.98,7.02,2.22,65
2832,BCA,5.47,8.45,3.78,57
2833,BBA,6.35,6.27,1.24,72
2834,BCA,7.64,6.88,3.6,82
2835,BA_English,1.38,6.94,0.93,25
2836,BSc_Math,7.55,7.36,2.74,83
2837,BSc_Math,5.68,6.92,0.91,68
2838,BCom,5.2,5.52,1.11,57
2839,BCA,7.36,4.12,2.55,75
2840,BCom,6.37,8.52,0.99,76
2841,BBA,7.47,7.66,1.03,88
2842,BCom,3.87,7.97,0.7,56
2843,BSc_CS,3.54,4.63,0.6,38
2844,BA_English,4.09,4.95,2.88,41
2845,BCom,6.38,4.02,2.36,65
2846,BSc_Math,3.09,4.96,2.31,36
2847,BCA,6.27,6.97,0.88,73
2848,BBA,4.44,4.62,3.35,41
2849,BA_English,7.69,8.27,3.71,80
2850,BCom,1.64,8.91,2.38,31
2851,BSc_Math,5.85,7.57,1.96,69
2852,BBA,7.22,8.89,2.5,86
2853,BCom,7.4,7.59,2.66,78
2854,BA_English,5.87,7.79,2.0,69
2855,BCA,5.51,6.81,2.59,56
2856,BCA,7.52,4.8,3.63,78
2857,BSc_Math,1.17,7.99,1.25,22
2858,BCom,5.59,6.73,2.44,66
2859,BSc_CS,3.07,7.66,3.14,33
2860,BCA,4.65,5.24,2.76,48
2861,BA_English,7.45,6.88,2.62,79
2862,BA_English,5.37,5.66,3.85,55
2863,BA_English,7.37,7.07,0.75,83
2864,BCom,1.14,6.13,0.57,26
2865,BBA,1.74,7.38,3.29,26
2866,BSc_Math,7.97,8.19,3.48,87
2867,BCom,3.36,7.67,1.24,49
2868,BCom,7.34,7.77,2.32,81
2869,BCA,2.87,7.45,0.73,44
2870,BA_English,2.48,7.46,2.91,26
2871,BSc_CS,4.62,7.68,1.62,58
2872,BCA,7.35,5.91,3.09,80
2873,BCom,3.04,5.66,2.23,32
2874,BA_English,6.5,8.3,1.2,75
2875,BCA,6.25,4.73,2.54,64
2876,BBA,4.96,4.31,2.57,48
2877,BCA,2.25,7.93,3.55,32
2878,BCA,7.79,8.53,1.74,94
2879,BCom,3.45,5.45,3.84,29
2880,BA_English,2.71,4.78,3.13,27
2881,BSc_Math,5.45,7.83,1.45,64
2882,BBA,3.84,8.41,1.78,47
2883,BA_English,3.53,8.71,2.35,49
2884,BSc_CS,5.49,7.27,1.53,67
2885,BBA,1.14,7.62,1.16,21
2886,BA_English,3.69,8.12,2.13,50
2887,BSc_CS,3.31,5.51,3.55,35
2888,BBA,6.11,7.59,1.24,73
2889,BCom,2.4,5.46,1.24,31
2890,BCA,2.03,4.25,0.6,23
2891,BSc_CS,7.57,4.44,3.6,75
2892,BSc_CS,3.22,4.03,4.0,28
2893,BA_English,5.45,6.96,3.21,56
2894,BCom,4.74,6.69,0.96,55
2895,BCom,2.77,7.67,1.44,34
2896,BA_English,5.73,5.62,1.17,66
2897,BSc_Math,4.85,7.43,1.21,61
2898,BCA,1.56,5.93,1.52,22
2899,BSc_Math,6.19,8.32,1.78,75
2900,BCom,3.45,7.7,2.53,38
2901,BSc_Math,2.63,6.87,3.18,35
2902,BBA,2.54,7.81,3.9,25
2903,BA_English,6.35,5.18,1.83,64
2904,BCA,5.18,8.75,3.53,62
2905,BSc_Math,7.86,8.76,3.98,79
2906,BSc_CS,7.64,5.92,2.89,81
2907,BCom,5.65,5.77,1.53,62
2908,BCom,7.81,7.9,0.62,93
2909,BCom,7.45,6.24,2.0,76
2910,BSc_Math,5.29,8.44,0.97,62
2911,BCom,5.19,7.47,1.67,58
2912,BCom,2.01,7.25,4.0,19
2913,BSc_Math,1.69,5.18,1.47,26
2914,BA_English,6.01,8.68,0.5,80
2915,BCom,7.12,6.91,2.38,73
2916,BSc_CS,4.54,8.74,3.71,48
2917,BCom,3.45,8.63,1.69,42
2918,BCA,6.2,6.13,1.62,69
2919,BCom,3.7,5.43,1.22,44
2920,BCom,4.1,6.53,1.97,51
2921,BCom,4.06,5.04,2.51,43
2922,BCom,5.95,5.09,3.04,61
2923,BSc_Math,4.29,8.24,2.15,49
2924,BBA,3.39,5.88,3.5,37
2925,BSc_CS,1.15,4.13,2.76,15
2926,BCom,6.96,7.21,1.02,79
2927,BSc_CS,3.03,8.88,3.96,38
2928,BCom,7.3,4.19,3.28,71
2929,BBA,4.23,4.06,3.59,44
2930,BCA,1.28,8.32,2.04,22
2931,BSc_Math,4.5,8.21,3.49,55
2932,BCom,3.9,7.05,3.35,41
2933,BCA,5.53,5.86,0.95,65
2934,BSc_CS,2.58,7.42,2.08,35
2935,BBA,3.55,8.15,3.19,42
2936,BBA,1.34,6.07,1.38,23
2937,BCA,7.38,8.86,3.59,82
2938,BCom,6.78,8.1,3.99,67
2939,BCA,6.71,8.5,2.95,75
2940,BCom,5.58,5.2,1.58,58
2941,BBA,1.31,5.81,1.84,18
2942,BCom,6.54,8.0,2.75,68
2943,BBA,2.9,7.51,3.57,32
2944,BBA,1.24,7.65,3.47,18
2945,BA_English,3.37,6.31,3.22,31
2946,BSc_CS,3.8,8.52,2.04,46
2947,BSc_CS,5.72,6.38,1.32,70
2948,BA_English,6.08,7.72,2.89,68
2949,BBA,7.52,4.64,3.2,78
2950,BBA,2.54,6.45,3.05,26
2951,BA_English,7.47,6.94,3.63,74
2952,BSc_Math,5.14,7.6,1.69,62
2953,BA_English,3.36,8.86,3.89,43
2954,BSc_Math,6.24,7.55,2.42,71
2955,BBA,4.32,5.91,1.05,50
2956,BA_English,6.27,6.13,1.76,74
2957,BSc_CS,2.01,8.68,1.37,32
2958,BSc_Math,7.01,7.68,0.52,87
2959,BCom,1.01,4.0,1.32,11
2960,BCom,5.51,7.75,2.88,59
2961,BSc_CS,4.0,8.48,0.62,54
2962,BCA,5.73,7.54,1.16,67
2963,BA_English,7.34,6.41,2.13,77
2964,BSc_CS,4.34,6.76,3.6,44
2965,BSc_CS,6.79,7.2,0.98,75
2966,BA_English,1.79,8.12,3.91,26
2967,BSc_CS,3.97,4.04,1.73,46
2968,BA_English,3.38,7.69,2.43,37
2969,BSc_CS,5.17,6.99,0.55,68
2970,BA_English,2.79,5.89,1.23,33
2971,BSc_Math,6.3,7.95,3.59,70
2972,BA_English,2.76,8.63,1.23,42
2973,BBA,6.52,7.29,3.13,65
2974,BCom,4.86,5.59,0.94,58
2975,BSc_CS,2.71,4.29,2.97,24
2976,BSc_CS,6.67,7.69,2.69,76
2977,BBA,7.07,6.75,2.1,73
2978,BBA,5.14,5.61,3.33,51
2979,BSc_CS,7.92,6.73,2.85,79
2980,BCom,3.46,8.62,1.56,47
2981,BSc_Math,4.24,6.53,2.95,50
2982,BBA,4.64,5.16,3.19,44
2983,BSc_CS,7.42,6.91,3.55,79
2984,BBA,1.32,6.8,2.65,18
2985,BSc_CS,4.48,8.07,1.45,55
2986,BSc_CS,7.83,7.49,2.71,82
2987,BCA,2.43,8.74,2.72,32
2988,BSc_Math,6.71,8.37,1.97,81
2989,BSc_Math,2.52,5.06,2.75,28
2990,BBA,5.99,6.48,1.71,68
2991,BCom,4.92,4.83,3.7,49
2992,BSc_CS,6.34,7.71,0.71,79
2993,BA_English,4.31,7.59,1.25,55
2994,BSc_Math,4.72,4.67,3.0,46
2995,BA_English,2.2,4.47,3.24,22
2996,BCA,4.51,8.95,3.72,51
2997,BSc_CS,3.6,8.8,3.4,45
2998,BBA,3.73,5.3,0.96,45
2999,BA_English,3.84,8.61,2.75,48
3000,BA_English,4.58,5.16,2.86,47
3001,BSc_CS,1.5,6.93,2.69,24
3002,BBA,1.61,6.98,3.53,18
3003,BA_English,4.89,6.84,3.43,50
3004,BBA,3.95,8.56,3.81,42
3005,BSc_CS,5.77,4.95,2.21,61
3006,BSc_Math,5.31,5.46,3.37,50
3007,BBA,3.07,6.89,1.3,43
3008,BCA,4.57,7.2,3.97,51
3009,BCA,4.72,8.58,2.01,54
3010,BSc_CS,5.66,6.38,1.19,63
3011,BSc_CS,1.56,7.93,0.81,26
3012,BCom,6.32,4.02,1.71,68
3013,BSc_CS,5.43,7.15,3.89,57
3014,BBA,4.34,6.32,3.64,47
3015,BCom,7.89,7.5,0.62,93
3016,BCom,1.19,4.01,1.83,13
3017,BCA,6.82,8.98,1.12,85
3018,BBA,2.35,8.4,1.96,31
3019,BCA,5.41,8.76,1.28,65
3020,BA_English,7.22,5.41,0.59,77
3021,BSc_Math,4.2,7.02,1.18,52
3022,BCA,3.54,5.96,3.06,40
3023,BCA,3.86,7.72,2.96,43
3024,BCom,2.3,8.55,0.9,33
3025,BCom,4.63,7.6,0.81,57
3026,BSc_CS,1.81,8.15,2.05,24
3027,BSc_Math,7.33,5.94,2.1,76
3028,BBA,7.26,6.65,2.42,74
3029,BBA,6.58,4.35,3.99,61
3030,BSc_CS,4.74,8.37,3.61,51
3031,BSc_CS,7.07,4.92,2.1,71
3032,BCom,4.72,8.26,3.91,53
3033,BA_English,6.21,5.54,3.41,63
3034,BCom,5.53,7.29,3.72,58
3035,BA_English,3.56,6.82,1.2,41
3036,BBA,5.57,5.73,3.49,57
3037,BCom,4.55,6.55,3.05,52
3038,BCA,3.88,7.47,0.71,51
3039,BA_English,6.12,5.65,0.99,68
3040,BSc_Math,3.95,8.93,1.72,54
3041,BCA,5.37,8.24,1.52,66
3042,BA_English,7.57,7.94,3.67,79
3043,BBA,1.8,4.05,2.48,17
3044,BA_English,3.01,8.29,1.56,39
3045,BSc_CS,2.34,7.96,1.09,39
3046,BSc_CS,4.32,7.6,3.94,50
3047,BSc_CS,4.11,4.3,3.71,37
3048,BA_English,4.2,4.27,3.86,35
3049,BSc_Math,4.66,8.96,3.05,55
3050,BBA,3.47,6.29,3.26,33
3051,BA_English,1.9,7.28,2.75,21
3052,BCom,2.4,7.44,2.54,33
3053,BSc_Math,6.05,6.46,3.48,60
3054,BA_English,7.36,6.7,1.9,81
3055,BCom,3.85,8.04,1.81,48
3056,BSc_Math,7.73,4.02,1.58,79
3057,BA_English,1.73,4.56,0.67,29
3058,BSc_Math,7.69,7.15,0.62,86
3059,BCom,2.28,6.98,3.18,25
3060,BCA,1.07,7.38,2.0,19
3061,BSc_Math,6.79,5.65,2.69,70
3062,BA_English,3.12,4.01,3.43,30
3063,BSc_CS,6.74,5.95,1.08,79
3064,BCom,3.01,6.65,2.62,39
3065,BSc_CS,7.08,6.01,3.88,68
3066,BA_English,1.83,5.15,0.67,22
3067,BBA,4.99,7.76,3.89,54
3068,BSc_CS,1.53,7.72,1.0,24
3069,BCA,5.34,7.57,1.0,61
3070,BSc_CS,6.47,7.26,2.66,73
3071,BSc_Math,3.04,6.42,1.22,39
3072,BSc_Math,4.17,6.07,0.62,48
3073,BCom,5.25,4.47,3.93,52
3074,BCA,2.1,4.27,2.61,25
3075,BCA,6.15,6.33,2.51,62
3076,BSc_CS,6.95,8.39,1.9,81
3077,BSc_Math,2.6,8.58,3.44,29
3078,BA_English,7.68,4.69,1.62,84
3079,BSc_Math,2.22,6.03,2.82,21
3080,BSc_Math,3.65,7.34,3.98,38
3081,BCom,4.31,7.42,0.68,52
3082,BSc_Math,5.04,5.53,1.53,54
3083,BSc_Math,3.19,5.05,1.17,41
3084,BSc_CS,3.13,6.31,1.23,43
3085,BCom,4.99,8.86,1.19,64
3086,BA_English,4.09,4.16,1.07,50
3087,BA_English,7.39,6.78,2.34,83
3088,BCom,6.2,8.99,2.96,66
3089,BCA,7.5,4.43,1.07,81
3090,BCom,2.12,5.13,1.33,25
3091,BCA,2.39,6.77,1.11,33
3092,BCA,6.11,5.63,1.04,66
3093,BCom,4.38,5.75,1.54,50
3094,BSc_CS,5.6,7.88,1.08,69
3095,BA_English,1.97,7.06,1.65,29
3096,BBA,1.19,6.92,1.68,23
3097,BA_English,3.34,6.31,3.51,35
3098,BCA,4.72,8.04,3.85,54
3099,BSc_Math,2.23,7.76,1.35,33
3100,BA_English,1.92,8.31,2.12,33
3101,BSc_Math,1.21,5.24,2.81,15
3102,BCA,5.83,8.44,3.98,66
3103,BSc_Math,2.86,8.77,0.93,48
3104,BCA,5.37,6.86,3.02,54
3105,BCA,5.97,5.71,1.73,63
3106,BBA,4.51,6.04,1.59,48
3107,BCA,6.85,7.3,0.93,78
3108,BA_English,2.86,5.78,3.93,25
3109,BCom,5.24,8.73,2.22,58
3110,BBA,2.45,6.03,2.8,29
3111,BA_English,4.46,6.62,3.1,49
3112,BBA,4.39,6.74,2.95,53
3113,BSc_Math,6.69,5.51,1.01,73
3114,BCA,4.8,5.94,1.11,55
3115,BA_English,2.98,5.36,2.61,31
3116,BSc_CS,1.24,8.23,2.24,18
3117,BBA,3.51,4.36,2.46,32
3118,BA_English,1.87,7.25,3.58,22
3119,BCA,3.1,7.44,2.99,39
3120,BBA,4.55,8.45,2.45,52
3121,BSc_CS,4.89,6.41,2.48,57
3122,BSc_CS,4.94,5.63,3.49,54
3123,BA_English,1.37,5.63,3.12,20
3124,BCom,2.12,4.76,3.91,19
3125,BSc_Math,3.04,5.14,3.08,28
3126,BCA,5.66,5.65,2.97,58
3127,BCA,4.12,4.8,2.46,47
3128,BSc_CS,5.74,5.43,2.77,63
3129,BA_English,1.91,6.32,1.22,23
3130,BA_English,4.3,6.92,3.39,44
3131,BCA,1.71,4.29,2.71,14
3132,BSc_Math,7.25,5.97,3.65,69
3133,BSc_CS,5.09,8.92,1.37,60
3134,BSc_CS,1.44,8.16,3.99,14
3135,BCom,5.38,8.57,2.65,60
3136,BSc_Math,7.79,5.43,3.18,82
3137,BSc_CS,6.63,4.32,0.86,67
3138,BSc_CS,3.58,4.03,2.63,37
3139,BSc_Math,3.74,8.64,0.94,56
3140,BSc_CS,1.61,6.28,3.95,13
3141,BSc_Math,7.07,8.94,1.69,88
3142,BSc_CS,2.63,8.97,0.78,41
3143,BSc_CS,4.52,4.98,1.78,46
3144,BSc_CS,7.56,8.01,2.53,82
3145,BBA,4.82,6.36,2.93,51
3146,BCom,4.4,6.01,1.5,46
3147,BSc_CS,4.38,8.39,2.72,50
3148,BSc_CS,2.52,6.97,2.8,28
3149,BSc_CS,5.52,4.34,1.45,62
3150,BCA,3.18,7.23,3.98,36
3151,BCom,5.43,7.29,0.7,66
3152,BBA,5.39,5.53,1.8,62
3153,BA_English,3.99,7.18,2.98,41
3154,BSc_Math,5.39,7.29,3.83,55
3155,BSc_Math,6.26,4.39,3.97,60
3156,BA_English,3.87,5.84,1.09,47
3157,BSc_CS,5.02,5.69,3.06,54
3158,BCom,1.84,4.75,0.93,25
3159,BSc_Math,3.57,8.1,3.89,44
3160,BBA,3.25,6.92,1.36,38
3161,BSc_Math,6.44,6.87,2.37,71
3162,BCA,4.97,5.37,3.09,55
3163,BSc_CS,5.67,7.92,2.73,61
3164,BSc_CS,2.87,5.25,2.67,28
3165,BSc_Math,7.05,7.24,2.12,74
3166,BCom,7.14,8.68,2.74,85
3167,BA_English,2.37,4.44,1.49,25
3168,BBA,7.4,4.71,3.27,77
3169,BSc_CS,6.66,6.12,1.93,77
3170,BA_English,5.22,4.99,1.9,60
3171,BSc_CS,7.72,6.34,3.32,80
3172,BSc_CS,6.55,6.5,1.59,72
3173,BBA,5.95,7.32,0.82,72
3174,BA_English,7.0,7.92,2.39,78
3175,BSc_CS,2.36,4.54,1.49,29
3176,BCom,4.51,8.64,3.73,52
3177,BBA,3.33,8.48,1.0,50
3178,BCom,7.83,4.28,1.81,78
3179,BCA,6.55,5.14,2.51,72
3180,BBA,7.66,4.63,3.07,79
3181,BCA,6.59,8.12,2.4,77
3182,BBA,1.91,4.94,2.0,23
3183,BSc_CS,5.2,7.2,3.48,52
3184,BBA,2.27,7.63,1.7,35
3185,BSc_CS,6.03,5.64,2.84,59
3186,BCom,1.18,8.19,2.52,18
3187,BSc_Math,6.01,7.64,0.53,74
3188,BCA,3.91,6.22,3.49,36
3189,BA_English,3.09,8.75,2.53,44
3190,BCom,1.8,6.69,2.61,20
3191,BCA,3.92,7.18,3.97,45
3192,BCA,6.55,7.22,2.31,77
3193,BCA,2.45,5.28,3.24,20
3194,BSc_CS,7.77,4.7,2.61,74
3195,BSc_Math,5.18,6.64,3.06,56
3196,BA_English,3.53,5.24,2.51,34
